Location,Category,Item_ID,Parent_ID,Name,Type,UOM,Unit_Rate_USD,Labor_Rate_USD,Material_Rate_USD,CSI_Title
"Linn County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,c8089737-cbce-4d8b-ad7f-32f74711c20c,N/A (Root),"1"" X 1"" Brass Sweat C X C Full Port Ball Valve",MATERIAL,EA,66.06,67.14,21.41,Facility Water Distribution
"Linn County, Oregon",Plumbing > Pipe Fittings and Hardware > Valves,8b6b749d-be2f-4fbf-b4ec-8ac1991084b3,N/A (Root),"1"" X 1"" PVC Schedule 40 Slip X Slip Ball Valve",MATERIAL,EA,47.61,67.14,2.96,Facility Water Distribution
"Linn County, Oregon",Interior Finishes > Interior Trim > General Purpose Moulding,c9c84c64-2ab3-4a9e-a0ce-74d75c5ad793,N/A (Root),"1"" X 1"" X 96"" Metal Round Molding",MATERIAL,LF,5.51,37.33,4.86,Millwork
"Linn County, Oregon",Roofing > Flashing > Sheet Metal Flashing,e1608ad8-82a7-4c9e-9aa1-a360ab12a83a,N/A (Root),"1"" X 1-1/2"" X 10' Galvanized Steel 90-DegreeFlashing",MATERIAL,LF,3.05,42.57,0.79,Flexible Flashing
"Linn County, Oregon",Sitework > Landscaping > Irrigation,a4870a8f-f7f9-4d37-802c-98636ebb482d,N/A (Root),"1"" X 1-1/4"" X 100' Clear Flexible Non-Toxic BPA Free Vinyl Tubing",MATERIAL,LF,2.42,67.14,1.35,Planting Irrigation
"Linn County, Oregon",Sitework > Landscaping > Irrigation,a79dd618-d597-4ece-8fa3-e4c544beef5e,N/A (Root),"1"" X 1-1/4"" X 50' Clear Flexible Non-Toxic BPA Free Vinyl Tubing",MATERIAL,LF,2.8,67.14,1.55,Planting Irrigation
"Linn County, Oregon",Sitework > Landscaping > Irrigation,82f7dabc-3a82-4601-b6c5-1663ed6ba2fc,N/A (Root),"1"" X 1-1/4"" X 50' Flexible Non-Toxic BPA Free Vinyl Tubing",MATERIAL,LF,2.47,67.14,1.31,Planting Irrigation
"Linn County, Oregon",Interior Finishes > Flooring > Resilient Flooring,b044eadd-adbc-43c7-8fbf-0502d36fcbc2,N/A (Root),"1"" X 1-11/16"" X 12-1/8"" Vinyl Overlay to Cover Stairs 94"" T",MATERIAL,EA,129.75,29.85,99.97,Resilient Flooring
"Linn County, Oregon",Interior Finishes > Interior Trim > Chair Rail,d9c2849d-f779-4ff1-a69e-f1d568a128db,N/A (Root),"1"" X 1-3/4"" X 96"" Recycled Polystyrene Cap Molding",MATERIAL,LF,1.94,37.33,1.29,Millwork
"Linn County, Oregon",Sitework > Landscaping > Irrigation,9aec7c2c-efb8-4c6c-8aa0-cdced39dacd3,N/A (Root),"1"" X 1-3/8"" X 25' Braided Clear Vinyl Tubing",MATERIAL,LF,3.37,67.14,1.85,Planting Irrigation
"Linn County, Oregon",Sitework > Landscaping > Irrigation,8c812c6e-c827-40ba-b2ca-74f621be2134,N/A (Root),"1"" X 1-5/16"" X 50' Clear Braided Vinyl Tubing",MATERIAL,LF,3.65,67.14,2.04,Planting Irrigation
"Linn County, Oregon",Interior Finishes > Tile > Tile Trim,be805e29-1192-4dd4-ae79-a82ccc47091c,N/A (Root),"1"" X 10"" Ceramic Wall Pencil Liner Tile Trim",MATERIAL,LF,18.32,33.2,13.9,Tiling
"Linn County, Oregon",Interior Finishes > Drywall > Corner Bead,fbffb45d-4872-49da-855e-8c7194043033,N/A (Root),"1"" X 10' Paper-Faced Corner Bead",MATERIAL,LF,2.17,31.1,0.97,Gypsum Board
"Linn County, Oregon",Plumbing > Pipe and Tubing > Polyethylene Pipe (PE),efa69643-d5e2-4097-88a2-8e518725b317,N/A (Root),"1"" X 100' IPS 100 PSI UTY Polyethylene Pipe",MATERIAL,LF,6.47,67.14,0.49,Facility Water Distribution
"Linn County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),b20c36b3-e381-4536-a798-1c16419a1db7,N/A (Root),"1"" X 100' Non-Metallic UL Liquid Tight Electrical Conduit",MATERIAL,LF,4.62,58.83,1.49,Common Work Results for Electrical
"Linn County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,e35747c2-baa2-4482-b438-54d781e301f7,N/A (Root),"1"" X 100' PEX A Tubing Oxygen Barrier Pipe",MATERIAL,LF,8.56,67.14,6.33,Facility Water Distribution
"Linn County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,f785433d-6370-4a25-a083-125386f609e9,N/A (Root),"1"" X 100' PEX Tubing Oxygen Barrier Radiant Heating Pipe",MATERIAL,LF,3.6,67.14,1.37,Facility Water Distribution
"Linn County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,b7781925-db43-4028-8ef7-1cd0ca1edb76,N/A (Root),"1"" X 100' Polyethylene PEX Non-Barrier Pipe and Tubing",MATERIAL,LF,3.57,67.14,1.34,Facility Water Distribution
"Linn County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,e59eea4d-d4aa-472a-b8fc-f4ec4a1d0dfc,N/A (Root),"1"" X 100' Polyethylene Tubing PEX A Non-Barrier Pipe & Tubing",MATERIAL,LF,3.58,67.14,1.35,Facility Water Distribution
"Linn County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,edb47626-09bc-4600-9734-c3b63d20f45a,N/A (Root),"1"" X 100' Type-K Soft Copper Tubing",MATERIAL,LF,19.33,67.14,10.4,Facility Water Distribution
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,e32cc305-fbbd-49f2-8b83-792a5a39e7a7,N/A (Root),"1"" X 12"" 8' Square Edge Pine Board",MATERIAL,LF,6.32,37.33,5.67,Millwork
"Linn County, Oregon",Siding > Exterior Trim > Aluminum Trim,ece0379c-3cb9-47c5-a156-e2585ae56f8f,N/A (Root),"1"" X 144"" F Channel Aluminum Fascia",MATERIAL,LF,2.92,37.33,1.78,
"Linn County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),9780e1c1-6629-42fc-9489-270cc5354916,N/A (Root),"1"" X 150' Ultratite Liquidtight Flexible Non-Metallic PVC Conduit",MATERIAL,LF,4.99,58.83,1.86,Common Work Results for Electrical
"Linn County, Oregon",Roofing > Flashing > Galvanized Steel Flashing,bfabd574-d2cf-4dba-a1af-df0f77c6a333,N/A (Root),"1"" X 2"" X 10' Galvanized Steel Drip Edge Flashing",MATERIAL,LF,4.19,42.57,0.57,Roof Specialties
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,c27fe5e9-1cc9-4ea5-84b1-6f18c01a0095,N/A (Root),"1"" X 2"" X 10' S4S Board Cut-To-Length Board",MATERIAL,LF,3.23,37.33,2.58,Millwork
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,d2fe7bd7-26a8-481b-9cc0-763a9127aeaf,N/A (Root),"1"" X 2"" X 8' Pressure Treated Southern Yellow Pine Lumber",MATERIAL,LF,1.13,37.33,0.34,Wood Framing
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,d7c831d1-b37a-4ec7-bb72-1f0d63e34f27,N/A (Root),"1"" X 2"" X 8' Thermo-Treated Poplar S4S Board",MATERIAL,LF,1.83,37.33,1.18,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,97287578-fae0-4f1f-9bb7-a661c57a8670,N/A (Root),"1"" X 2"" X 8' Weathered Barn Wood Pine Trim Board",MATERIAL,LF,1.14,37.33,0.49,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,eb00ba6b-05dc-4af4-9844-0990f61cd68f,N/A (Root),"1"" X 2"" X Random Length S4S African Mahogany Board",MATERIAL,LF,4.0,37.33,3.35,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,f162b07b-911b-4d43-807e-298d61a4e159,N/A (Root),"1"" X 2"" X Random Length S4S Board",MATERIAL,LF,1.63,37.33,0.98,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,ac7aba95-3272-4ff5-98e8-a468210de1b5,N/A (Root),"1"" X 2"" X Random Length S4S Oak Board",MATERIAL,LF,2.76,37.33,2.11,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,b6a0f652-180c-4254-9934-7931c6a5ad5a,N/A (Root),"1"" X 2"" X Random Length S4S Walnut Board",MATERIAL,LF,5.2,37.33,4.55,Millwork
"Linn County, Oregon",Interior Finishes > Insulation > Foam Board Insulation,c1dd6b05-97e0-43ae-a404-ae42acc575bc,N/A (Root),"1"" X 2' X 2' R-5 Rigid Foam Board Insulation",MATERIAL,SF,3.01,29.97,2.49,Thermal Insulation
"Linn County, Oregon",Plumbing > Pipe and Tubing > PVC Pipe,b4646cee-9b6f-434d-9488-decbe0aef161,N/A (Root),"1"" X 20' PVC Pipe Schedule 80",MATERIAL,LF,8.39,67.14,3.93,Facility Water Distribution
"Linn County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,b0da87ae-39d2-45b0-82ed-a6a271983b12,N/A (Root),"1"" X 20' Type-K Hard Copper Tubing",MATERIAL,LF,20.2,67.14,11.27,Facility Water Distribution
"Linn County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,b31ce4c1-0278-429e-b816-101323c37818,N/A (Root),"1"" X 20' Type-L Hard Copper Tubing",MATERIAL,LF,13.89,67.14,4.96,Facility Water Distribution
"Linn County, Oregon",Plumbing > Pipe and Tubing > Copper Pipe,a0ba57f5-6a17-444f-a3b2-cd68a76e464f,N/A (Root),"1"" X 20' Type-M Hard Copper Tubing",MATERIAL,LF,15.32,67.14,6.39,Facility Water Distribution
"Linn County, Oregon",Windows > Vinyl Windows,d3a5116f-4616-4f58-917a-e2a84fda42d1,N/A (Root),"1"" X 23.5"" Frame P E Caming 23.5"" Fin Vinyl Picture Window",MATERIAL,EA,888.46,37.33,491.26,Plastic Windows
"Linn County, Oregon",Plumbing > Pipe and Tubing > Galvanized Pipe,c1ae9bad-cab5-4d58-afff-0557f8f56dc2,N/A (Root),"1"" X 24"" Galvanized Black Steel Pipe",MATERIAL,LF,16.82,67.14,7.89,Facility Water Distribution
"Linn County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),e39e728d-599d-40b3-9aed-84fd2d300021,N/A (Root),"1"" X 25' Non-Metallic UL Liquid Tight Electrical Conduit",MATERIAL,LF,5.38,58.83,2.25,Common Work Results for Electrical
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,e4801ef0-e32e-4359-940f-7198a7602de3,N/A (Root),"1"" X 3"" X Random Length S4S African Mahogany Board",MATERIAL,LF,5.48,37.33,4.83,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,ea3e3865-4424-439f-a3ba-b6a3f30b2998,N/A (Root),"1"" X 3"" X Random Length S4S Board",MATERIAL,LF,2.16,37.33,1.51,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,b591d2bc-5891-4f95-9396-f608fe100cdf,N/A (Root),"1"" X 3"" X Random Length S4S Oak Board",MATERIAL,LF,3.46,37.33,2.81,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,f9a1a224-80bb-432c-a05b-c37cbe89a951,N/A (Root),"1"" X 3"" X12' Pine Primed Board Fjs1S2E Board",MATERIAL,LF,1.98,37.33,1.33,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,ea1afe82-248c-47d2-8287-ba394bc592b3,N/A (Root),"1"" X 3-1/2"" X 12' Cellular PVC Trim Board",MATERIAL,LF,4.36,37.33,3.71,Composite Trim
"Linn County, Oregon",Siding > Exterior Trim > Vinyl Trim,8785c245-1746-4297-8a6e-4e33285bddb8,N/A (Root),"1"" X 3-1/2"" X 8' PVC Reversible Trim",MATERIAL,LF,5.55,37.33,3.07,
"Linn County, Oregon",Interior Finishes > Interior Trim > Chair Rail,85dc73d1-57ac-43f7-8616-01c0674ad318,N/A (Root),"1"" X 3-3/8"" X 94-1/2"" Polyurethane Panel Molding",MATERIAL,LF,2.54,37.33,1.89,Millwork
"Linn County, Oregon",Plumbing > Pipe and Tubing > Galvanized Pipe,adbac3bd-8bc6-4f57-84f7-30c6ad0b7bb7,N/A (Root),"1"" X 30"" Galvanized Black Steel Pipe",MATERIAL,LF,17.22,67.14,8.29,Facility Water Distribution
"Linn County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,b3b6aac6-8d6b-4fa0-8a8b-24df950a6087,N/A (Root),"1"" X 300' PEX Tubing Potable Water Pipe",MATERIAL,LF,3.19,67.14,0.96,Facility Water Distribution
"Linn County, Oregon",Roofing > Metal Roofing,c9e51619-a21c-4bb6-8892-0cd4b8fa0e91,N/A (Root),"1"" X 36"" Inside Roof Panel Closure Strip",MATERIAL,EA,10.35,42.57,6.33,Roof Panels
"Linn County, Oregon",Roofing > Metal Roofing,851bcbdb-4365-4d2b-b809-497093ebb5f9,N/A (Root),"1"" X 36"" Outside Roof Panel Closure Strips",MATERIAL,EA,10.65,42.57,6.52,Roof Panels
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,deea2ecb-d30b-4c32-83c4-9d2bdc3f5d06,N/A (Root),"1"" X 4"" X 2' Charred Wood Pine Boardcanyon",MATERIAL,LF,2.24,37.33,1.59,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,a7970ba5-b98c-4fe2-999c-53626ad5a1a6,N/A (Root),"1"" X 4"" X 8' Ash Charred Wood Pine Trim Board",MATERIAL,LF,2.8,37.33,2.15,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,ea69062e-b599-4eed-9b93-540f286ac891,N/A (Root),"1"" X 4"" X 8' Charred Wood Pine Trim Board",MATERIAL,LF,3.11,37.33,2.46,Millwork
"Linn County, Oregon",Siding > Wood Siding,f197bb0f-eae8-4c57-ab32-13f14369dfb0,N/A (Root),"1"" X 4"" X 8' Redwood-Tone Pressure Treated Lumber",MATERIAL,SF,4.87,37.33,1.89,Siding
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,850ecb26-df6c-4a4e-b362-9247329634db,N/A (Root),"1"" X 4"" X 8' S4S #3 and Pine Trim Board",MATERIAL,LF,1.39,37.33,0.74,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,ab417eca-8d71-4577-830f-5b5d88b73d4a,N/A (Root),"1"" X 4"" X 8' Thermo-Treated Poplar S4S Board",MATERIAL,LF,2.85,37.33,2.2,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,ce25dfd0-21df-4e0b-9b0e-3b3bc9a3eb7d,N/A (Root),"1"" X 4"" X 84"" Weathered Pine Barn Wood and Board",MATERIAL,LF,3.5,37.33,2.85,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,9ae89d05-be5b-4d81-a990-5a9887f20181,N/A (Root),"1"" X 4"" X Random Length S4S African Mahogany Board",MATERIAL,LF,7.2,37.33,6.55,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,fe55d6b0-f475-4c58-a09b-059706fc8add,N/A (Root),"1"" X 4"" X Random Length S4S Board",MATERIAL,LF,2.82,37.33,2.17,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,faed2123-67c2-4363-b346-dcfa6b2805c7,N/A (Root),"1"" X 4"" X Random Length S4S Walnut Board",MATERIAL,LF,9.6,37.33,8.95,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Chair Rail,a04f6de7-cf84-4fd4-b0b6-1eb44ce26d58,N/A (Root),"1"" X 4-3/4"" X 94-1/2"" Polyurethane Panel Molding",MATERIAL,LF,4.57,37.33,3.92,Millwork
"Linn County, Oregon",Electrical > Conduit > Flexible Metal Conduit (FMC),b909be83-5501-4832-b245-02b6e4fd85e9,N/A (Root),"1"" X 400' Liquidtight Flexible Steel Conduit",MATERIAL,LF,6.32,58.83,3.19,Common Work Results for Electrical
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,efe4a4b3-4513-4abd-92e1-54577acd547d,N/A (Root),"1"" X 5-1/2"" X 10' Reversible PVC Trim Board",MATERIAL,LF,4.94,37.33,4.29,Composite Trim
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,dd6c1f99-a097-4f64-9edb-ce1db1f5ff1b,N/A (Root),"1"" X 5-1/2"" X 12' Cellular PVC Trim Board",MATERIAL,LF,5.42,37.33,4.77,Composite Trim
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,aba5d222-fd5d-422b-a5d0-ad6425955928,N/A (Root),"1"" X 5-1/2"" X 12' Square Edge Capped PVC Decking Board",MATERIAL,LF,4.97,37.33,4.18,Composite Decking
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,f8106205-9451-46d5-80e8-892b4b7755c1,N/A (Root),"1"" X 5-1/2"" X 16' Square Edge Capped PVC Decking Board",MATERIAL,LF,4.28,37.33,3.49,Composite Decking
"Linn County, Oregon",Interior Finishes > Interior Trim > Crown Moulding,bec12d1f-3a90-4a07-b3fa-c54248514b1b,N/A (Root),"1"" X 5-7/8"" X 96"" Primed Polyurethane Crown Molding",MATERIAL,LF,5.38,37.33,4.73,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Crown Moulding,de8a087f-5eee-4d1e-a044-826aaad09787,N/A (Root),"1"" X 5-7/8"" X 96"" Primed Polyurethane Egg and Dart Crown Molding",MATERIAL,LF,5.1,37.33,4.45,Millwork
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,be507250-64de-4bd9-9a3f-18075d48371e,N/A (Root),"1"" X 5.25"" X 12' Edge Capped Composite Decking Board",MATERIAL,LF,2.55,37.33,1.76,Composite Decking
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,c119f757-9fba-4468-98de-801c9f08f608,N/A (Root),"1"" X 5.5"" X 12' Landmark American Walnut Square Edge Capped Polymer PVC Decking Board",MATERIAL,LF,5.74,37.33,4.95,Composite Decking
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,f0caac11-b838-40c5-9094-1c2505d60738,N/A (Root),"1"" X 5.5"" X 12' Landmark American Walnut Square PVC Decking Board",MATERIAL,LF,5.74,37.33,4.95,Composite Decking
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,ce82157b-f5bd-4de5-a144-d7a92ae039fc,N/A (Root),"1"" X 5.5"" X 12' Landmark Square PVC Decking Board",MATERIAL,LF,5.74,37.33,4.95,Composite Decking
"Linn County, Oregon",Siding > Exterior Trim > Composite Trim,c2db524a-4d25-46a6-b627-5f52f1165724,N/A (Root),"1"" X 5.5"" X 12' PVC Composite Traditional Trim",MATERIAL,LF,8.45,37.33,5.97,
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,e9aef1d9-d3d9-4e42-9933-fb1efd96c55d,N/A (Root),"1"" X 5.5"" X 16' Grooved Composite Decking Board",MATERIAL,LF,5.28,37.33,4.49,Composite Decking
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,f891667b-a99e-4e8b-b34b-d5cdc1b22da3,N/A (Root),"1"" X 5.5"" X 16' Grooved Edge Capped Composite Decking Board",MATERIAL,LF,3.38,37.33,2.59,Composite Decking
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,d96b64a5-330d-43f1-a64b-92917fe5d62b,N/A (Root),"1"" X 5.5"" X 16' Landmark American Walnut Square Edge Capped Polymer PVC Decking Board",MATERIAL,LF,5.74,37.33,4.95,Composite Decking
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,ec19f6f6-6b51-470a-8afb-28e18ea24a16,N/A (Root),"1"" X 5.5"" X 16' Pine Primed Finger-Joint Trim Board",MATERIAL,LF,2.57,37.33,1.92,Millwork
"Linn County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),8f519b40-4cf4-455a-afca-0f5abb43aa5d,N/A (Root),"1"" X 50' Non-Metallic Liquidtight Conduit",MATERIAL,LF,4.65,58.83,1.52,Common Work Results for Electrical
"Linn County, Oregon",Electrical > Conduit > Non-Metallic Conduit (ENT),bd1dd69b-80c9-4935-a926-9e4a9493ca1f,N/A (Root),"1"" X 50' Non-Metallic UL Liquid Tight Electrical Conduit",MATERIAL,LF,4.78,58.83,1.65,Common Work Results for Electrical
"Linn County, Oregon",Plumbing > Pipe and Tubing > PEX Pipe,eb9ee92a-60fb-451e-b8f6-8b35a453ba5b,N/A (Root),"1"" X 500' PEX Tubing Oxygen Barrier Radiant Heating Pipe",MATERIAL,LF,2.94,67.14,0.71,Facility Water Distribution
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,a31905d3-7b5c-4438-bdaf-b6609758b14c,N/A (Root),"1"" X 6"" Random Length S4S Walnut Board",MATERIAL,LF,14.23,37.33,13.58,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,f17dc7d2-a58f-4059-beb8-11d3cce0987a,N/A (Root),"1"" X 6"" X 10' S4S Board Cut-To-Length Board",MATERIAL,LF,8.44,37.33,7.79,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,e488b3ba-8958-49bf-bba1-f910cdf48e0b,N/A (Root),"1"" X 6"" X 12' Barn Wood Pine Shiplap Board",MATERIAL,LF,1.94,37.33,1.29,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,b6dcc7c6-b1d7-49d8-9d3f-0dc86a3fe1b7,N/A (Root),"1"" X 6"" X 12' Barn Wood Pre-Finished Pine Shiplap Board",MATERIAL,LF,1.93,37.33,1.28,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,a5ccfc81-1730-4f72-bec9-f1653ce97e5d,N/A (Root),"1"" X 6"" X 12' Barn Wood Shiplap Pine Board",MATERIAL,LF,2.04,37.33,1.39,Millwork
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,80dc64ce-47e6-4254-9337-e0d8051b4bb9,N/A (Root),"1"" X 6"" X 16' Composite Grooved Decking Board",MATERIAL,LF,3.14,37.33,2.35,Composite Decking
"Linn County, Oregon",Siding > Wood Siding,e314d987-5ed2-41e6-b453-04247889555d,N/A (Root),"1"" X 6"" X 16' Primed-Treated Tongue & Groove Board",MATERIAL,SF,4.27,37.33,1.29,Siding
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,cfc9b6e3-a77f-4cb5-aa6c-bd76709f47a1,N/A (Root),"1"" X 6"" X 4' Ash Charred Wood Pine Shiplap Board",MATERIAL,LF,3.98,37.33,3.33,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,81b66ee3-b553-4526-8c4e-b3e028bdd50b,N/A (Root),"1"" X 6"" X 4' Charred Wood Pine Shiplap Board",MATERIAL,LF,2.28,37.33,1.63,Millwork
"Linn County, Oregon",Framing > Structural Steel > L Angles,9aad2dec-6bdb-11eb-9439-0242ac130002,N/A (Root),"1"" X 6"" X 6"" Galvanized Steel Angle",MATERIAL,LBS,7.96,37.27,1.76,Structural Steel Framing
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,90c9a162-ec83-4512-8c82-657cd03d048a,N/A (Root),"1"" X 6"" X 6' Ash Charred Wood Pine Shiplap Board",MATERIAL,LF,4.4,37.33,3.75,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,ae19704c-43cf-48ab-8f41-4e45b65250ca,N/A (Root),"1"" X 6"" X 6' Barn Wood Brown-Tone Shiplap",MATERIAL,LF,2.41,37.33,1.76,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,a0c1b0c0-bb2d-4dd9-9598-464499a51a11,N/A (Root),"1"" X 6"" X 6' Barn Wood Shiplap Spruce/Pine/Fir Board",MATERIAL,LF,2.87,37.33,2.22,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,d079a693-b246-46b7-808b-f936ce4116c7,N/A (Root),"1"" X 6"" X 6' Charred Wood Pine Shiplap Board",MATERIAL,LF,4.24,37.33,3.59,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Appearance Boards,b6c776cc-7380-46bf-9288-999bdc6ae612,N/A (Root),"1"" X 6"" X 6' S4S #3 and Pine Trim Board",MATERIAL,LF,1.58,37.33,0.93,Millwork
"Linn County, Oregon",Framing > Structural Steel > L Angles,9aad365c-6bdb-11eb-9439-0242ac130002,N/A (Root),"1"" X 6"" X 8"" Galvanized Steel Angle",MATERIAL,LBS,10.04,37.27,1.76,Structural Steel Framing
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,94ef67a8-1285-4168-abc5-3d6826894fca,N/A (Root),"1"" X 6"" X 8' Ash Charred Wood Pine Shiplap Board",MATERIAL,LF,3.21,37.33,2.56,Millwork
"Linn County, Oregon",Interior Finishes > Interior Trim > Shiplap,e2202581-cc67-4871-876b-f9e8e8018ef0,N/A (Root),"1"" X 6"" X 8' Kiln Dried Shiplap Barn Wood",MATERIAL,LF,2.23,37.33,1.58,Millwork
"Linn County, Oregon",Siding > Wood Siding,f825c455-950a-46d8-8de6-448ddb09bde4,N/A (Root),"1"" X 6"" X 8' Pine Tongue and Groove Siding",MATERIAL,SF,5.56,37.33,2.58,Siding
"Linn County, Oregon",Framing > Rough Carpentry > Exterior Lumber and Decks,dbc4a411-e9d4-490f-bde6-94ba907e3372,N/A (Root),"1"" X 6"" X 8' Square Edge Composite Decking Board",MATERIAL,LF,3.37,37.33,2.58,Composite Decking
